id,user_id,order_date,total_amount
11530,1847,2025-10-27,592.48
11531,2356,2025-08-08,158.26
11532,190,2025-11-10,13304.00
11533,1365,2025-10-12,368.05
11534,2336,2025-05-24,136.60
11535,369,2025-03-18,23.16
11536,2910,2024-11-17,40.26
11537,987,2024-10-23,67740.28
11538,3339,2025-10-06,25.51
11539,15,2024-01-01,641.23
11540,1427,2024-11-15,6.05
11541,1760,2025-06-24,256.91
11542,1023,2025-08-21,14.71
11543,3436,2024-10-03,95.57
11544,161,2025-11-15,284.93
11545,2275,2024-08-04,272.02
11546,2901,2025-11-18,246.39
11547,109,2025-06-18,71.61
11548,1027,2024-12-24,138.11
11549,3469,2024-09-17,26636.13
11550,793,2025-10-23,369.97
11551,1864,2025-10-04,13627.32
11552,2323,2025-03-06,5.00
11553,2055,2025-08-23,56.49
11554,1898,2025-04-12,542.79
11555,1684,2025-10-07,18066.69
11556,203,2025-02-13,268.68
11557,768,2025-11-27,5257.28
11558,2690,2025-06-20,2704.29
11559,2242,2024-10-04,32.85
11560,2089,2024-11-06,11.14
11561,1343,2025-09-01,5.80
11562,1801,2025-05-05,33683.70
11563,2974,2025-12-09,347.61
11564,2590,2024-06-16,224.05
11565,1990,2024-12-12,4487.95
11566,2124,2025-01-05,38.83
11567,1214,2025-06-04,1071.61
11568,2,2025-02-24,55.90
11569,1156,2024-11-09,25.49
11570,1622,2025-10-20,165.27
11571,2316,2025-12-08,409.68
11572,1086,2025-03-30,56.18
11573,1406,2024-09-05,321.26
11574,392,2025-01-23,14.83
11575,2955,2025-01-27,526.76
11576,3201,2024-06-09,137.79
11577,2472,2025-05-07,25.10
11578,510,2024-08-05,546.16
11579,728,2025-09-08,18049.38
11580,1073,2025-05-30,26680.78
11581,1145,2025-12-18,625.11
11582,3490,2025-02-10,13.80
11583,1187,2025-12-31,27.20
11584,1470,2025-12-02,1923.42
11585,2490,2025-06-30,37.14
11586,34,2025-11-03,44.94
11587,943,2025-12-03,74.15
11588,2861,2024-04-29,1293.10
11589,1380,2025-05-20,87.75
11590,3367,2025-10-31,3.00
11591,814,2025-11-18,177.54
11592,2356,2025-01-22,794.14
11593,813,2025-07-19,30.17
11594,983,2025-02-23,126.92
11595,3378,2025-11-25,478.10
11596,154,2024-12-15,5356.65
11597,3105,2025-08-26,50.36
11598,1602,2025-10-11,104.02
11599,519,2025-08-25,60017.88
11600,488,2025-04-22,642.16
11601,2918,2025-08-16,282.31
11602,3362,2025-09-23,29.91
11603,188,2025-11-25,131.52
11604,2898,2024-12-23,50.98
11605,1278,2024-10-14,4301.21
11606,204,2025-09-25,575.48
11607,2980,2024-06-23,8.47
11608,1327,2024-05-07,170.73
11609,197,2025-10-15,8.61
11610,949,2024-11-28,152.87
11611,2472,2024-12-14,17975.80
11612,1482,2025-08-10,2051.65
11613,2844,2024-11-10,23.11
11614,340,2025-04-06,2.92
11615,1900,2024-11-11,533.23
11616,3173,2025-03-05,38.25
11617,3112,2025-04-29,57029.42
11618,1688,2024-03-04,105.96
11619,3306,2024-04-13,936.13
11620,3186,2025-11-28,17050.37
11621,1372,2025-06-05,37609.62
11622,995,2025-03-24,640.34
11623,124,2024-12-08,13.24
11624,1590,2025-11-29,84.59
11625,2893,2025-10-28,54.60
11626,3396,2025-11-26,4343.88
11627,2995,2024-01-01,39.31
11628,3399,2024-11-27,16.62
11629,1833,2025-01-13,51.10
11630,908,2024-12-03,84.56
11631,2551,2024-06-10,73.62
11632,1620,2025-12-17,207.92
11633,1907,2024-06-27,20.44
11634,936,2025-12-28,50.14
11635,2418,2025-10-25,960.31
11636,3399,2024-09-26,24.79
11637,2404,2025-12-29,112.31
11638,78,2024-12-11,35734.10
11639,2195,2025-04-04,622.29
11640,2367,2025-06-23,81.06
11641,2323,2025-03-09,4.77
11642,2370,2025-12-17,29500.36
11643,3202,2025-09-11,314.93
11644,1877,2025-12-06,3.91
11645,366,2025-11-09,12.95
11646,3472,2025-12-09,8946.62
11647,2323,2025-01-23,8086.14
11648,2700,2025-05-10,122.45
11649,2472,2024-01-31,6.04
11650,743,2025-09-23,335.82
11651,2333,2024-11-26,18907.22
11652,3361,2024-10-23,4.64
11653,2339,2024-11-16,32.93
11654,1536,2024-11-17,7.78
11655,3297,2025-03-03,25.94
11656,958,2025-10-21,52.58
11657,28,2025-07-10,12.80
11658,3438,2024-10-05,116.75
11659,634,2025-02-27,40.98
11660,1935,2025-06-16,55.54
11661,1331,2025-08-28,69.23
11662,392,2025-02-27,339.37
11663,2883,2025-09-27,26.93
11664,2205,2025-10-10,389.09
11665,802,2025-04-17,10011.18
11666,2391,2025-08-02,317.64
11667,1498,2025-12-13,246.37
11668,1638,2025-05-12,252.32
11669,1945,2025-10-05,5.74
11670,3246,2024-11-13,34764.24
11671,553,2025-11-20,7.80
11672,2871,2025-12-12,108.49
11673,143,2025-08-04,95.56
11674,470,2025-05-21,134.24
11675,2271,2025-07-31,20.66
11676,2760,2025-12-28,42.64
11677,1767,2024-07-28,174.56
11678,1590,2025-11-07,18249.91
11679,2201,2025-06-17,606.70
11680,3206,2025-12-13,460.86
11681,1798,2025-12-05,218.02
11682,574,2024-08-22,80.82
11683,1735,2024-10-07,34972.86
11684,3362,2024-07-23,69.67
11685,583,2025-08-07,115.63
11686,2068,2025-03-14,36.16
11687,2684,2025-11-07,34231.39
11688,2789,2025-02-09,11.35
11689,3149,2024-11-18,61053.01
11690,495,2024-12-23,131.80
11691,1721,2024-11-18,55.69
11692,926,2025-04-04,106172.29
11693,1241,2024-01-09,440.35
11694,3203,2025-10-24,2494.52
11695,3377,2024-07-12,23.39
11696,1650,2024-11-22,99.01
11697,2490,2025-09-17,10.78
11698,3266,2025-06-29,614.32
11699,3459,2025-05-29,60.10
11700,3452,2025-08-24,243.82
11701,964,2025-08-20,49.43
11702,1164,2024-05-03,58034.54
11703,5,2025-04-08,628.02
11704,2746,2025-10-07,615.63
11705,1588,2025-07-12,35.91
11706,1558,2025-09-06,9078.58
11707,923,2025-12-21,17824.97
11708,440,2024-12-14,115.94
11709,2995,2025-05-30,28781.56
11710,2,2024-11-22,15.26
11711,3341,2024-05-18,28.07
11712,453,2025-05-24,19.31
11713,3168,2025-05-06,9.60
11714,369,2025-11-05,8.97
11715,3139,2025-08-09,442.22
11716,107,2025-12-10,114.28
11717,1297,2025-03-19,19.88
11718,84,2025-08-23,7827.18
11719,2297,2024-11-27,19.30
11720,475,2025-12-05,60831.36
11721,225,2025-10-06,87.67
11722,3316,2024-09-08,91.36
11723,2785,2025-10-26,483.85
11724,1862,2025-10-22,56876.30
11725,2383,2025-11-27,21.45
11726,1891,2025-05-18,4.24
11727,2822,2024-12-31,93.51
11728,377,2025-12-01,27.04
11729,2276,2025-05-26,52.92
11730,3396,2025-12-21,72584.50
11731,891,2025-08-25,1924.33
11732,2448,2025-12-27,38.40
11733,477,2024-11-24,124.00
11734,1088,2025-11-05,30.16
11735,751,2025-12-14,29.53
11736,2954,2025-05-09,55241.35
11737,2463,2025-08-11,75756.79
11738,1926,2025-10-01,75.10
11739,454,2025-12-04,371.20
11740,2452,2024-07-21,178.89
11741,1963,2025-09-12,42015.12
11742,1370,2025-01-01,3.04
11743,714,2025-01-24,53.44
11744,547,2025-12-10,32.28
11745,3371,2025-01-30,25.83
11746,1190,2024-10-23,8916.35
11747,3305,2024-12-29,66.16
11748,2452,2025-03-09,417.74
11749,185,2025-10-04,1023.80
11750,2990,2025-07-26,408.85
11751,1131,2025-10-01,627.13
11752,3271,2025-11-08,29.38
11753,888,2024-04-28,37433.59
11754,3258,2025-12-14,341.81
11755,1956,2024-10-03,227.24
11756,1044,2025-09-28,82.95
11757,335,2025-05-31,42.94
11758,658,2025-09-15,17238.67
11759,965,2025-07-03,32.20
11760,1817,2025-08-19,29779.53
11761,230,2025-11-01,59.67
11762,2688,2025-03-07,10.07
11763,920,2025-12-29,148.74
11764,1315,2025-05-08,111.19
11765,151,2025-11-24,30787.05
11766,2990,2025-11-08,151.38
11767,3065,2025-05-11,10.69
11768,1152,2025-11-26,434.08
11769,608,2024-02-28,186.42
11770,1695,2025-04-19,36230.30
11771,425,2025-11-30,150605.29
11772,1517,2025-12-25,33523.18
11773,1137,2025-04-07,57.34
11774,115,2025-09-02,32.82
11775,21,2025-07-13,74.94
11776,2968,2025-11-02,106.68
11777,1595,2025-11-17,15.76
11778,3148,2025-11-05,14200.51
11779,1370,2024-01-23,3916.90
11780,918,2025-10-09,8756.05
11781,2472,2025-04-15,91.34
11782,2907,2025-12-08,1156.40
11783,2824,2025-02-13,1176.44
11784,450,2024-05-04,9149.60
11785,2848,2025-07-01,10.14
11786,355,2025-10-09,487.80
11787,2060,2025-12-13,51.31
11788,2226,2025-06-28,9.58
11789,1817,2025-08-08,96.76
11790,610,2025-08-27,58.76
11791,1208,2025-10-09,112.80
11792,2022,2024-04-27,1285.26
11793,1887,2025-07-29,960.63
11794,560,2025-02-14,8750.57
11795,210,2024-08-10,78.12
11796,2157,2024-12-13,277.45
11797,1360,2024-05-16,13.80
11798,2849,2024-09-23,63.78
11799,1635,2024-07-25,6.02
11800,766,2025-12-18,18.12
11801,3297,2024-12-07,16.72
11802,2145,2025-11-29,42.04
11803,64,2025-12-11,78.00
11804,227,2025-07-10,168.80
11805,305,2025-08-13,48.65
11806,851,2024-09-19,29012.99
11807,2655,2025-08-29,32572.88
11808,379,2025-08-20,37952.47
11809,3316,2024-06-07,36442.93
11810,1890,2025-08-29,314.56
11811,3192,2024-11-06,10.27
11812,2339,2025-09-18,643.00
11813,1050,2025-12-11,352.05
11814,661,2025-11-28,20.88
11815,1574,2025-08-14,90.89
11816,2906,2025-11-24,33.95
11817,1763,2025-03-13,374.37
11818,1523,2024-10-18,739.93
11819,613,2025-03-27,20.67
11820,1192,2025-12-20,8928.83
11821,1219,2024-03-10,43.67
11822,519,2025-03-30,587.89
11823,2415,2025-10-29,16.58
11824,689,2025-03-23,55.63
11825,189,2025-10-29,87.32
11826,3385,2025-02-19,44543.70
11827,2167,2025-10-12,37.43
11828,107,2025-09-20,13.62
11829,103,2025-12-31,4286.10
11830,2161,2024-11-07,15.91
11831,1131,2025-09-01,542.10
11832,2620,2025-09-05,107971.41
11833,371,2025-03-31,335.93
11834,223,2025-10-30,784.97
11835,1737,2025-12-31,921.60
11836,2995,2025-04-13,156.87
11837,3291,2025-07-04,46.48
11838,2563,2024-02-23,915.86
11839,2123,2025-12-09,11389.64
11840,2367,2024-12-27,10.67
11841,2913,2025-04-18,52.01
11842,1005,2024-11-06,120.38
11843,647,2024-10-20,104.07
11844,2681,2025-01-27,111.94
11845,3353,2024-03-05,4177.60
11846,2802,2025-12-25,130.08
11847,1065,2024-06-06,74276.47
11848,2650,2025-03-17,859.44
11849,2974,2025-05-22,1042.94
11850,1817,2025-07-03,63.47
11851,672,2025-12-21,8820.96
11852,1763,2025-03-17,34.31
11853,3209,2025-06-05,595.12
11854,93,2025-12-12,11.10
11855,743,2025-11-12,348.62
11856,37,2025-02-18,34479.81
11857,415,2025-07-18,54143.52
11858,2493,2025-06-04,215.11
11859,2938,2025-05-31,37671.05
11860,3464,2024-07-25,477.67
11861,1408,2025-03-05,1106.87
11862,2389,2025-09-20,37.56
11863,2817,2025-11-02,30016.12
11864,2205,2024-07-16,105.69
11865,2588,2024-11-02,277.30
11866,2620,2025-11-01,330.52
11867,1315,2025-12-29,75364.47
11868,424,2024-02-10,303.44
11869,3370,2025-07-18,30.42
11870,2699,2025-09-17,28221.66
11871,568,2025-06-14,6.06
11872,1125,2024-07-27,53892.55
11873,312,2025-02-06,253.25
11874,282,2024-11-23,19.78
11875,2581,2025-11-30,447.81
11876,1654,2025-08-01,21.76
11877,368,2025-12-21,30691.94
11878,1146,2025-08-04,123.16
11879,3276,2025-08-10,25.71
11880,3152,2024-10-08,12655.01
11881,1482,2025-10-22,30038.70
11882,1460,2025-09-02,336.06
11883,1961,2024-12-16,5.51
11884,2575,2024-03-09,664.43
11885,1152,2025-06-24,89.52
11886,3367,2025-11-16,38129.69
11887,642,2025-09-29,24.10
11888,2720,2025-04-10,29.75
11889,38,2025-09-28,32690.65
11890,1652,2025-12-28,24.17
11891,57,2025-11-23,46977.62
11892,1341,2025-12-17,41.98
11893,1037,2025-08-05,30062.25
11894,2046,2025-08-10,4511.94
11895,2404,2024-12-15,26.37
11896,2622,2025-05-15,247.25
11897,2440,2025-11-21,6.16
11898,697,2025-08-12,311.18
11899,3397,2025-11-21,19.78
11900,1335,2025-03-06,151.47
11901,2829,2025-11-17,19156.05
11902,848,2025-08-25,27.16
11903,190,2025-11-08,591.18
11904,2695,2024-11-23,8.94
11905,2681,2025-12-18,28264.50
11906,1743,2025-04-10,17021.42
11907,2603,2024-06-18,42.51
11908,153,2025-07-07,23.89
11909,2258,2025-12-09,23.81
11910,2494,2025-11-30,303.17
11911,3135,2024-12-22,302.80
11912,3390,2025-07-01,2.94
11913,2079,2025-03-06,18320.70
11914,1875,2025-06-12,1251.23
11915,405,2025-09-02,3.01
11916,216,2024-05-27,3775.26
11917,3327,2025-07-17,154.60
11918,519,2024-11-29,290.55
11919,2398,2024-05-22,91.97
11920,2404,2025-04-14,2003.02
11921,387,2024-06-05,138.66
11922,1096,2025-10-02,232.31
11923,1939,2025-01-05,33.40
11924,165,2025-10-25,289.26
11925,2437,2025-07-22,61.70
11926,2551,2025-01-16,17476.40
11927,2422,2025-10-09,794.56
11928,3306,2025-09-19,41.01
11929,1276,2024-05-09,77.44
11930,1385,2024-05-27,39.86
11931,1214,2025-05-31,58.28
11932,2248,2025-12-06,14.64
11933,1369,2025-11-09,8.30
11934,1394,2025-01-02,33.76
11935,2938,2025-09-24,13.50
11936,3122,2024-06-03,37.88
11937,2055,2024-12-22,43.37
11938,3090,2025-05-21,247.47
11939,1602,2025-12-31,36355.41
11940,1199,2025-02-27,184.58
11941,2705,2025-12-29,12.85
11942,2979,2025-07-06,16.92
11943,3060,2024-06-15,20.94
11944,2839,2025-05-19,25708.27
11945,831,2025-11-06,17233.83
11946,1403,2025-08-31,728.22
11947,1682,2024-10-26,9123.12
11948,3119,2025-12-20,104.47
11949,2991,2024-10-13,50.67
11950,2723,2025-05-17,18166.64
11951,2599,2025-12-14,20.58
11952,16,2025-10-23,59440.68
11953,1309,2024-08-07,11083.44
11954,258,2025-02-19,705.32
11955,1973,2025-05-20,17316.93
11956,3379,2025-04-28,45.37
11957,3152,2024-07-20,122.05
11958,3480,2025-10-10,28.23
11959,1677,2024-08-27,1930.94
11960,3169,2025-01-04,30219.57
11961,886,2025-02-16,16.62
11962,1148,2025-12-20,23.62
11963,1334,2025-09-16,183.02
11964,1365,2025-12-08,31139.59
11965,1298,2024-01-25,25.65
11966,3380,2025-09-11,108.99
11967,3057,2025-07-25,6.39
11968,574,2024-09-05,153417.44
11969,301,2025-09-04,117.63
11970,2156,2024-01-24,471.63
11971,791,2025-05-18,299.07
11972,3494,2025-07-29,25.54
11973,2055,2025-11-25,112.02
11974,3159,2025-07-12,29363.29
11975,1365,2025-10-25,9.67
11976,272,2024-05-01,7.84
11977,1178,2024-09-27,10.82
11978,1223,2025-11-22,1115.39
11979,974,2025-08-28,36.36
11980,2587,2025-02-15,1068.36
11981,3254,2025-12-23,75.48
11982,1739,2025-08-16,20.74
11983,510,2024-12-25,49.82
11984,1463,2025-11-10,105.42
11985,2697,2024-12-31,2.97
11986,1192,2025-09-19,25.34
11987,3045,2024-12-09,313.65
11988,231,2025-03-30,146.07
11989,1072,2025-10-21,377.21
11990,1573,2024-12-07,29140.33
11991,1591,2025-09-30,10.48
11992,961,2025-12-04,1750.58
11993,437,2025-09-05,5.90
11994,1819,2025-12-29,8931.87
11995,2294,2025-12-16,126.26
11996,2794,2025-02-27,6.14
11997,2452,2025-08-27,9440.73
11998,2592,2025-08-28,4754.52
11999,3494,2025-11-16,112475.88
12000,2019,2025-12-17,9404.38
12001,2075,2024-11-28,40.58
12002,1022,2024-01-27,29661.48
12003,282,2025-05-01,8478.07
12004,2821,2025-10-04,287.64
12005,1815,2024-01-18,162.53
12006,1121,2024-05-13,17864.00
12007,2418,2025-12-03,3.14
12008,2335,2025-09-24,3505.49
12009,992,2024-09-02,545.43
12010,2522,2025-07-29,325.69
12011,3493,2025-03-19,10.69
12012,937,2025-12-27,1182.36
12013,3098,2025-12-09,167.59
12014,81,2025-09-30,29.14
12015,294,2025-10-29,700.79
12016,2464,2025-09-27,30069.48
12017,2750,2025-03-20,8.63
12018,3239,2025-04-21,9.94
12019,2840,2025-10-24,75.20
12020,2620,2025-12-24,525.27
12021,1022,2024-11-12,371.11
12022,1207,2025-11-17,25.82
12023,893,2025-10-31,9.12
12024,471,2025-10-05,11.60
12025,1236,2024-06-13,302.73
12026,2016,2025-07-12,43.20
12027,2921,2025-11-12,49443.82
12028,2625,2025-10-04,300.72
12029,2293,2025-08-20,32.91
12030,3206,2025-03-23,16.48
12031,598,2025-10-30,44.84
12032,2440,2025-12-12,12.60
12033,3316,2024-12-24,1377.23
12034,1534,2025-06-26,418.77
12035,3112,2024-01-31,1052.97
12036,291,2025-08-17,223.14
12037,3442,2025-05-26,15144.70
12038,2887,2025-11-26,95.64
12039,2871,2025-12-17,56.06
12040,1803,2025-12-06,186.97
12041,3054,2024-12-17,615.28
12042,309,2025-09-30,28.12
12043,1779,2025-02-26,42.12
12044,3403,2024-02-08,24.92
12045,721,2025-01-31,231.18
12046,2098,2025-03-01,349.47
12047,2145,2025-11-23,823.06
12048,2885,2025-11-08,11.18
12049,2970,2025-07-02,85.90
12050,3258,2025-04-08,1900.56
12051,1650,2025-10-23,40.52
12052,3216,2024-09-09,125.87
12053,3030,2025-07-18,37951.36
12054,1240,2024-06-17,92.10
12055,1864,2025-09-22,8.41
12056,2951,2025-12-21,9.15
12057,2593,2025-03-24,152.98
12058,3411,2025-08-19,2.90
12059,2097,2025-12-06,17683.86
12060,1420,2025-09-02,9159.56
12061,2576,2025-09-24,38624.99
12062,3331,2025-07-04,956.59
12063,3282,2024-06-11,163.77
12064,1235,2025-11-26,1637.17
12065,2346,2025-03-19,7.90
12066,2552,2025-10-10,249.30
12067,3247,2025-09-26,95.53
12068,2958,2025-10-17,129.12
12069,2611,2025-09-14,76.66
12070,2794,2024-12-16,58.03
12071,3405,2025-06-05,17337.37
12072,1721,2025-08-30,18240.88
12073,1385,2024-09-19,35223.49
12074,2205,2025-02-10,82.61
12075,3047,2025-03-26,82.12
12076,299,2025-09-02,125.07
12077,3246,2024-07-25,17050.81
12078,2248,2025-02-22,2.92
12079,980,2025-11-25,20.37
12080,3300,2025-05-28,9098.81
12081,2717,2024-12-05,47.74
12082,2305,2025-11-02,1090.34
12083,623,2025-11-17,1247.39
12084,1622,2025-10-16,5.80
12085,485,2025-06-17,2.99
12086,3046,2025-05-27,140.43
12087,1050,2025-12-06,371.38
12088,2334,2025-07-27,25.64
12089,1370,2024-01-13,8454.81
12090,2052,2025-08-16,1028.38
12091,2537,2024-10-23,224.53
12092,274,2025-12-24,60680.41
12093,1024,2025-12-28,331.35
12094,552,2025-08-26,61.77
12095,73,2025-12-03,13.99
12096,1749,2024-07-20,11.19
12097,2556,2025-09-05,19.83
12098,1367,2025-07-15,3.04
12099,869,2025-09-28,33.72
12100,1385,2025-01-28,114.17
12101,2285,2025-08-06,8688.53
12102,495,2025-11-12,68.27
12103,3089,2024-08-04,59.88
12104,1758,2025-09-10,73.40
12105,2636,2025-09-23,315.13
12106,3285,2025-10-09,231.16
12107,2935,2024-08-11,24.06
12108,944,2025-12-03,37614.06
12109,3478,2025-05-10,28.09
12110,1525,2025-07-03,289.65
12111,36,2025-08-09,17517.38
12112,2533,2025-12-21,18045.20
12113,587,2025-12-13,83.19
12114,357,2025-05-25,240.94
12115,167,2025-11-26,13.65
12116,76,2025-03-14,72983.44
12117,930,2025-04-16,12.52
12118,462,2024-09-22,17158.59
12119,3494,2025-08-24,285.69
12120,1452,2025-07-24,17.94
12121,1820,2025-07-09,23.73
12122,232,2024-01-30,113.62
12123,1528,2025-06-13,208.83
12124,1283,2025-07-11,61.65
12125,1137,2025-05-11,597.38
12126,19,2025-09-17,28329.90
12127,2883,2025-06-25,13.50
12128,433,2024-08-04,10.74
12129,2961,2025-05-18,11.40
12130,808,2025-12-06,40.06
12131,2068,2025-07-02,175.61
12132,2876,2025-06-25,11.55
12133,2611,2025-12-29,412.02
12134,2707,2025-10-08,42.75
12135,1768,2024-05-10,20.51
12136,2799,2025-02-04,40.14
12137,2103,2024-06-08,15.95
12138,3244,2025-11-05,4.84
12139,334,2025-07-01,1548.05
12140,332,2024-02-05,39.24
12141,2438,2024-10-23,320.74
12142,2730,2024-06-18,632.32
12143,1045,2025-04-11,17626.43
12144,736,2025-12-22,106.32
12145,2251,2025-12-08,25588.78
12146,2614,2025-09-23,36843.32
12147,2867,2025-12-12,76095.32
12148,1763,2025-06-19,38413.02
12149,1766,2024-12-28,25.38
12150,2729,2025-12-15,4.04
12151,1192,2025-05-04,695.55
12152,1359,2025-07-23,107080.04
12153,3230,2025-12-24,69.48
12154,3381,2025-10-11,59140.88
12155,1226,2024-06-28,18206.46
12156,2348,2025-03-03,66.67
12157,2461,2025-12-24,13.83
12158,1215,2024-11-30,113.26
12159,822,2025-11-27,49.62
12160,395,2025-10-21,248.30
12161,3306,2025-04-07,401.21
12162,2492,2025-11-15,1033.35
12163,745,2025-12-31,608.24
12164,1644,2025-02-07,3.11
12165,320,2024-08-01,634.34
12166,2553,2024-12-07,75.78
12167,81,2025-11-17,38.39
12168,1788,2025-12-04,722.38
12169,2692,2025-12-24,74214.95
12170,450,2024-01-16,28598.12
12171,2332,2025-09-16,343.05
12172,627,2025-08-10,70.48
12173,3432,2024-08-22,335.22
12174,165,2025-12-26,26146.65
12175,2870,2025-11-30,320.40
12176,2616,2024-06-11,86.89
12177,1027,2025-06-17,17179.78
12178,672,2025-08-30,130.79
12179,506,2025-04-19,33.54
12180,1219,2024-10-02,1008.64
12181,1487,2025-05-20,42.10
12182,818,2025-11-05,40197.70
12183,67,2025-10-05,129.15
12184,677,2024-06-13,47.94
12185,1297,2024-01-25,62.81
12186,2674,2025-12-31,396.74
12187,3428,2024-10-25,44.58
12188,1451,2024-11-08,13.12
12189,2513,2024-08-01,510.01
12190,1875,2024-09-14,48.42
12191,1213,2025-11-18,29.34
12192,3380,2025-11-10,362.46
12193,2018,2025-11-06,49.19
12194,1359,2025-02-07,13002.55
12195,945,2025-10-19,15.02
12196,2663,2024-08-24,47.66
12197,491,2024-10-20,226.34
12198,481,2024-09-20,28730.46
12199,2061,2025-12-29,50683.93
12200,1775,2024-07-04,74.80
12201,2228,2025-11-03,88612.55
12202,599,2025-01-17,8.11
12203,3147,2025-08-26,51.42
12204,231,2024-01-13,545.57
12205,203,2024-11-20,383.09
12206,309,2024-09-12,177.76
12207,2817,2024-08-16,9023.72
12208,2762,2025-07-20,16.05
12209,3495,2025-10-02,30377.87
12210,545,2025-04-26,31.11
12211,768,2025-05-16,87314.34
12212,3234,2025-07-25,54.43
12213,1628,2025-10-23,77.21
12214,585,2024-11-10,9.95
12215,2998,2025-06-01,6.55
12216,58,2024-02-13,164.56
12217,3149,2025-09-19,19.57
12218,78,2024-06-12,808.22
12219,1801,2025-12-16,1556.96
12220,1737,2025-12-29,151.88
12221,231,2025-06-28,102.56
12222,3289,2024-11-25,16.30
12223,360,2024-12-21,598.20
12224,2119,2024-10-10,68.40
12225,2306,2025-10-17,168.16
12226,1638,2024-12-24,19.30
12227,2141,2025-12-21,17249.74
12228,2555,2025-05-01,3.02
12229,2003,2025-10-29,37653.38
12230,305,2025-06-14,9.83
12231,2143,2025-05-28,144.64
12232,761,2025-12-31,310.24
12233,808,2025-10-17,174.53
12234,3396,2024-12-18,884.66
12235,2679,2025-11-06,37488.19
12236,35,2025-01-22,209.42
12237,43,2025-05-03,8.49
12238,2195,2025-04-12,18073.18
12239,1852,2025-06-17,39.94
12240,2256,2025-11-13,36959.30
12241,486,2025-06-15,113.08
12242,470,2025-08-10,59149.52
12243,202,2025-10-09,407.03
12244,832,2025-05-10,607.84
12245,1454,2025-12-31,8.16
12246,1024,2025-12-28,10.84
12247,3345,2024-12-21,38200.48
12248,1898,2025-12-23,118.63
12249,1978,2025-08-09,182.91
12250,3454,2025-02-01,87.03
12251,495,2024-05-28,10.93
12252,741,2024-12-21,93.12
12253,3452,2025-07-13,711.81
12254,3217,2025-12-20,9146.46
12255,3088,2024-01-16,9.39
12256,1643,2025-08-17,2.94
12257,197,2024-08-23,227.56
12258,2628,2024-05-15,72.56
12259,2902,2025-12-02,20.77
12260,253,2024-02-27,8611.87
12261,3079,2025-12-10,359.67
12262,901,2025-02-20,35.61
12263,596,2025-05-04,8417.20
12264,1721,2025-11-18,89606.04
12265,3471,2025-04-25,20.08
12266,224,2024-07-16,18.49
12267,3000,2025-09-13,33332.12
12268,1898,2025-12-31,30304.77
12269,1100,2025-02-21,8757.02
12270,1671,2025-08-23,455.79
12271,2578,2024-06-17,142.26
12272,1866,2024-07-25,180.76
12273,273,2025-12-18,127.20
12274,889,2025-04-29,341.62
12275,3305,2024-10-08,928.20
12276,1838,2025-10-04,32.11
12277,1256,2025-04-16,30.81
12278,581,2024-04-17,580.84
12279,3119,2025-08-12,10.40
12280,1268,2025-04-28,333.59
12281,891,2024-08-30,123.72
12282,1241,2024-06-08,433.49
12283,1711,2025-07-28,56.97
12284,1878,2024-07-30,39.80
12285,63,2025-12-24,82.36
12286,3477,2025-09-04,819.57
12287,1147,2025-11-12,129.43
12288,611,2025-05-13,67.48
12289,1983,2024-12-15,158.30
12290,3142,2025-10-14,72912.88
12291,1763,2025-09-27,4.69
12292,2252,2025-08-25,30404.65
12293,175,2025-10-14,839.76
12294,3494,2025-12-31,18.13
12295,1946,2025-11-28,66.59
12296,2323,2024-01-13,12.48
12297,430,2025-05-29,50.93
12298,907,2025-04-19,85760.45
12299,1995,2024-12-27,152.04
12300,2623,2025-07-24,18.79
12301,3188,2025-09-13,85.96
12302,2681,2025-11-22,112.62
12303,1379,2025-10-22,128.41
12304,1802,2024-05-23,6.20
12305,3450,2025-06-01,269.78
12306,2950,2025-02-08,90928.26
12307,3209,2024-08-26,18.97
12308,76,2024-03-07,23.82
12309,1225,2024-12-19,132.08
12310,207,2024-09-21,37105.52
12311,515,2025-09-27,6.14
12312,2452,2025-11-17,253.51
12313,732,2025-09-30,217.50
12314,2111,2025-09-20,1634.89
12315,1397,2025-11-12,642.20
12316,3322,2024-09-25,11.28
12317,2056,2025-08-30,18.54
12318,964,2025-11-03,75.14
12319,358,2024-07-25,19.99
12320,1652,2025-12-27,2963.62
12321,1478,2025-09-11,258.53
12322,203,2025-11-20,5.86
12323,921,2024-03-10,39.48
12324,1838,2025-11-17,75.93
12325,1956,2025-12-30,18346.63
12326,1652,2025-03-14,8.10
12327,2466,2025-11-11,729.10
12328,535,2024-08-29,40.58
12329,920,2025-08-10,91.12
12330,2831,2025-12-22,71.43
12331,2146,2025-07-09,8.63
12332,1783,2025-12-29,54.69
12333,2720,2024-10-05,172.01
12334,491,2025-08-02,29917.78
12335,1830,2025-12-01,252.18
12336,1508,2025-06-09,123.59
12337,2718,2025-11-19,516.34
12338,693,2025-11-16,13.24
12339,1041,2025-07-31,58.44
12340,1449,2025-05-24,5.94
12341,967,2024-06-20,43.20
12342,843,2025-09-11,120.36
12343,2418,2025-12-17,41.46
12344,2670,2025-12-07,94.64
12345,2027,2025-07-10,29280.63
12346,2,2024-12-21,483.02
12347,264,2025-03-28,291.01
12348,452,2025-06-06,82.91
12349,2938,2025-06-18,156.64
12350,2990,2024-05-29,37177.20
12351,1364,2024-01-08,78.66
12352,2517,2024-02-04,7.16
12353,485,2024-06-27,30.90
