id,order_id,product_id,quantity,unit_price
23973,11403,74,2,5.22
23974,11404,55,1,7.83
23975,11405,157,1,20.65
23976,11405,168,1,38260.09
23977,11405,95,3,8906.11
23978,11406,115,2,17499.38
23979,11406,75,2,18.84
23980,11406,48,2,8.45
23981,11406,138,4,10.31
23982,11407,51,1,43.68
23983,11407,189,1,34.95
23984,11408,187,1,57.68
23985,11409,157,1,20.29
23986,11410,137,3,19.48
23987,11410,7,1,157.57
23988,11411,78,1,2069.38
23989,11411,27,1,6.67
23990,11411,161,1,347.01
23991,11412,115,2,17200.41
23992,11412,69,1,4.26
23993,11412,131,1,319.59
23994,11412,29,3,4.68
23995,11413,115,1,17841.23
23996,11413,151,1,8.47
23997,11414,135,2,287.91
23998,11414,22,3,12.66
23999,11415,22,3,12.74
24000,11415,155,1,24.49
24001,11415,151,1,7.97
24002,11415,41,1,2.92
24003,11416,61,1,40.60
24004,11416,113,1,4234.72
24005,11417,33,2,5.21
24006,11417,126,1,402.14
24007,11417,16,4,3.11
24008,11417,29,2,4.75
24009,11417,53,3,13.19
24010,11418,144,2,52.15
24011,11418,91,3,115.03
24012,11418,115,1,17188.97
24013,11419,175,2,47.16
24014,11419,50,2,10.16
24015,11419,95,4,8632.87
24016,11420,131,2,317.50
24017,11420,175,2,43.67
24018,11420,1,1,11.51
24019,11421,29,2,4.48
24020,11421,72,2,10.08
24021,11422,50,1,10.17
24022,11423,116,2,3334.18
24023,11423,42,1,2.90
24024,11423,115,3,17413.03
24025,11423,71,1,41.22
24026,11424,170,1,37410.10
24027,11424,51,1,41.85
24028,11424,34,1,9.77
24029,11424,147,2,19.33
24030,11425,144,2,50.84
24031,11425,53,1,13.80
24032,11426,92,3,117.34
24033,11426,150,1,30.80
24034,11427,119,1,14.36
24035,11427,95,2,8642.03
24036,11428,151,1,8.52
24037,11428,1,1,10.92
24038,11429,155,1,24.84
24039,11430,139,1,27.70
24040,11431,42,2,3.12
24041,11431,170,2,35981.99
24042,11432,165,1,28.77
24043,11433,51,1,42.34
24044,11434,155,1,24.60
24045,11434,170,1,36321.26
24046,11435,95,1,8597.96
24047,11435,1,2,11.46
24048,11436,69,2,4.12
24049,11436,189,1,35.36
24050,11436,144,1,51.39
24051,11436,180,1,51.20
24052,11437,53,2,13.79
24053,11438,115,2,17020.76
24054,11439,35,1,3.13
24055,11440,7,3,145.10
24056,11440,44,1,31.47
24057,11441,133,3,830.07
24058,11441,151,3,8.40
24059,11441,121,1,226.66
24060,11441,139,1,27.58
24061,11442,187,1,57.30
24062,11442,51,2,41.30
24063,11443,170,1,36472.28
24064,11443,83,4,33.35
24065,11444,53,1,13.42
24066,11445,1,1,11.00
24067,11445,38,1,6.67
24068,11445,187,2,59.26
24069,11445,55,1,7.80
24070,11445,157,1,21.55
24071,11446,175,1,45.58
24072,11447,118,3,10.36
24073,11448,42,1,3.01
24074,11449,151,1,7.95
24075,11450,157,1,21.45
24076,11451,135,1,286.63
24077,11451,42,1,3.11
24078,11452,42,1,3.03
24079,11453,138,1,10.58
24080,11453,33,1,5.51
24081,11454,131,1,305.41
24082,11455,49,1,6.57
24083,11455,187,2,55.82
24084,11456,1,1,11.08
24085,11457,40,1,4.19
24086,11457,91,2,119.63
24087,11457,153,2,12.49
24088,11457,95,2,8826.79
24089,11458,93,1,105.28
24090,11459,3,3,15.58
24091,11460,48,1,8.17
24092,11461,49,1,6.78
24093,11461,149,1,49.39
24094,11462,140,2,14.44
24095,11462,95,2,9196.94
24096,11463,164,2,40.80
24097,11463,34,2,9.27
24098,11463,3,2,15.94
24099,11464,126,1,431.09
24100,11464,1,2,10.92
24101,11465,49,1,6.86
24102,11465,145,2,32.53
24103,11465,103,1,113.31
24104,11466,77,2,7.30
24105,11466,75,2,18.08
24106,11466,53,3,13.88
24107,11466,157,1,21.39
24108,11467,141,3,44.41
24109,11467,51,3,41.98
24110,11468,19,1,11.34
24111,11468,42,2,2.94
24112,11468,54,4,10.24
24113,11469,53,1,13.18
24114,11469,55,2,7.53
24115,11469,144,2,50.36
24116,11470,42,1,3.07
24117,11471,1,2,11.48
24118,11472,183,1,29.69
24119,11472,91,2,117.95
24120,11472,13,2,280.07
24121,11473,52,3,30.92
24122,11474,118,1,9.50
24123,11475,174,2,705.52
24124,11476,40,1,4.38
24125,11476,53,4,13.40
24126,11477,86,1,20.95
24127,11478,170,3,35929.62
24128,11478,102,1,91.91
24129,11479,51,2,41.98
24130,11479,50,2,10.51
24131,11480,162,1,33.91
24132,11480,89,2,81.12
24133,11481,52,1,31.65
24134,11482,150,1,31.32
24135,11483,42,2,2.94
24136,11483,173,1,141.81
24137,11483,53,1,13.59
24138,11484,155,1,25.70
24139,11485,193,1,801.48
24140,11486,1,1,11.15
24141,11487,167,1,30279.61
24142,11487,4,2,12.68
24143,11488,151,1,8.25
24144,11488,42,1,2.94
24145,11489,5,1,10.46
24146,11489,54,2,10.61
24147,11490,151,2,8.62
24148,11490,70,1,6.97
24149,11491,31,1,3.02
24150,11492,187,1,57.00
24151,11492,58,1,4.50
24152,11492,108,1,31.19
24153,11492,60,2,11.14
24154,11493,57,1,9.87
24155,11493,144,1,50.56
24156,11493,83,1,31.81
24157,11494,144,1,50.14
24158,11495,23,1,3.06
24159,11496,155,1,25.06
24160,11497,14,1,518.03
24161,11497,140,1,14.91
24162,11498,68,1,25.07
24163,11499,111,1,14.43
24164,11499,1,1,10.66
24165,11500,155,1,25.72
24166,11500,135,1,303.43
24167,11501,120,1,9.69
24168,11502,184,4,19.82
24169,11502,55,2,7.46
24170,11503,55,1,7.50
24171,11503,167,2,28476.80
24172,11503,50,2,10.81
24173,11503,69,3,4.22
24174,11503,184,3,19.34
24175,11504,115,3,17885.05
24176,11504,53,1,12.90
24177,11505,155,1,23.86
24178,11505,187,2,60.17
24179,11506,23,1,3.04
24180,11506,184,1,19.56
24181,11507,185,2,21.68
24182,11507,64,1,16.77
24183,11507,48,1,8.11
24184,11508,151,2,8.50
24185,11508,104,1,20.95
24186,11509,144,1,53.84
24187,11509,155,3,25.15
24188,11510,162,2,33.55
24189,11510,115,1,17796.61
24190,11511,187,1,58.35
24191,11511,7,1,152.89
24192,11512,115,1,17422.62
24193,11512,151,1,8.03
24194,11512,167,2,30421.48
24195,11512,170,3,37593.23
24196,11513,7,1,157.51
24197,11513,86,1,20.43
24198,11513,91,1,113.70
24199,11513,170,2,37514.52
24200,11514,48,3,8.45
24201,11514,42,1,3.12
24202,11515,43,2,63.09
24203,11516,134,1,285.57
24204,11516,11,3,1992.00
24205,11517,61,1,41.84
24206,11518,26,3,3.07
24207,11518,24,1,15.01
24208,11518,49,2,6.48
24209,11518,95,1,9184.95
24210,11519,187,1,57.10
24211,11519,42,2,2.99
24212,11519,22,2,12.64
24213,11519,170,1,36830.84
24214,11519,40,2,4.44
24215,11520,142,1,14.21
24216,11521,1,4,10.86
24217,11521,131,1,308.68
24218,11522,48,1,8.28
24219,11523,77,1,6.95
24220,11523,29,1,4.49
24221,11523,167,1,30810.67
24222,11524,187,1,57.74
24223,11525,131,1,321.64
24224,11525,40,1,4.45
24225,11526,55,3,7.93
24226,11527,55,1,7.56
24227,11527,169,2,25377.26
24228,11527,142,3,14.66
24229,11528,49,2,6.86
24230,11528,155,1,23.85
24231,11529,141,1,43.23
24232,11529,18,1,9.91
24233,11530,7,4,148.12
24234,11531,42,1,2.92
24235,11531,91,1,117.24
24236,11531,75,2,19.05
24237,11532,157,3,20.08
24238,11532,97,1,13243.76
24239,11533,64,2,17.46
24240,11533,135,1,286.66
24241,11533,184,2,19.57
24242,11533,70,1,7.33
24243,11534,91,1,116.97
24244,11534,184,1,19.63
24245,11535,25,1,3.10
24246,11535,50,2,10.03
24247,11536,50,3,10.53
24248,11536,31,2,2.89
24249,11536,35,1,2.89
24250,11537,115,4,16931.73
24251,11537,38,2,6.68
24252,11538,155,1,25.51
24253,11539,131,2,300.56
24254,11539,53,3,13.37
24255,11540,42,1,3.10
24256,11540,21,1,2.95
24257,11541,118,3,9.71
24258,11541,121,1,227.78
24259,11542,46,1,14.71
24260,11543,139,2,28.97
24261,11543,155,1,24.66
24262,11543,53,1,12.97
24263,11544,77,1,6.98
24264,11544,127,1,277.95
24265,11545,173,2,134.50
24266,11545,42,1,3.02
24267,11546,125,1,246.39
24268,11547,32,3,4.01
24269,11547,84,2,29.79
24270,11548,99,1,116.81
24271,11548,185,1,21.30
24272,11549,119,1,14.77
24273,11549,19,4,11.74
24274,11549,97,2,13287.20
24275,11550,42,3,2.94
24276,11550,131,1,321.54
24277,11550,151,1,8.51
24278,11550,3,2,15.55
24279,11551,164,4,39.84
24280,11551,97,1,13467.96
24281,11552,20,1,5.00
24282,11553,187,1,56.49
24283,11554,181,1,205.28
24284,11554,151,1,8.31
24285,11554,51,1,41.29
24286,11554,90,1,87.31
24287,11554,144,4,50.15
24288,11555,115,1,18056.44
24289,11555,50,1,10.25
24290,11556,128,1,173.29
24291,11556,47,1,48.58
24292,11556,151,1,8.38
24293,11556,53,3,12.81
24294,11557,72,4,10.59
24295,11557,190,1,5214.92
24296,11558,1,1,11.01
24297,11558,19,1,11.18
24298,11558,12,1,2682.10
24299,11559,70,1,7.06
24300,11559,155,1,25.79
24301,11560,60,1,11.14
24302,11561,30,2,2.90
24303,11562,115,2,16841.85
24304,11563,91,3,115.87
24305,11564,157,1,21.27
24306,11564,66,2,101.39
24307,11565,2,4,19.08
24308,11565,113,1,4411.63
24309,11566,5,1,10.09
24310,11566,142,2,14.37
24311,11567,15,1,924.43
24312,11567,175,1,45.18
24313,11567,89,1,82.11
24314,11567,3,1,15.32
24315,11567,58,1,4.57
24316,11568,187,1,55.90
24317,11569,155,1,25.49
24318,11570,88,1,165.27
24319,11571,53,4,12.73
24320,11571,35,2,3.10
24321,11571,99,3,117.52
24322,11572,25,1,3.11
24323,11572,27,2,6.74
24324,11572,164,1,39.59
24325,11573,18,2,10.18
24326,11573,7,2,150.45
24327,11574,24,1,14.83
24328,11575,43,3,63.36
24329,11575,135,1,285.09
24330,11575,144,1,51.59
24331,11576,19,1,11.22
24332,11576,61,3,42.19
24333,11577,53,1,13.56
24334,11577,1,1,11.54
24335,11578,50,2,10.32
24336,11578,101,1,525.52
24337,11579,115,1,18049.38
24338,11580,97,2,13338.95
24339,11580,30,1,2.88
24340,11581,42,1,2.91
24341,11581,1,2,10.93
24342,11581,135,2,300.17
24343,11582,53,1,13.80
24344,11583,142,2,13.60
24345,11584,79,1,1851.05
24346,11584,163,2,19.80
24347,11584,87,1,32.77
24348,11585,155,1,24.50
24349,11585,76,1,12.64
24350,11586,20,1,4.82
24351,11586,50,1,10.46
24352,11586,42,2,2.98
24353,11586,155,1,23.70
24354,11587,37,1,3.02
24355,11587,155,2,25.43
24356,11587,163,1,20.27
24357,11588,131,4,306.16
24358,11588,156,2,34.23
24359,11589,139,3,28.21
24360,11589,42,1,3.12
24361,11590,16,1,3.00
24362,11591,51,4,40.81
24363,11591,119,1,14.30
24364,11592,59,2,4.78
24365,11592,1,1,11.14
24366,11592,130,2,386.72
24367,11593,188,1,30.17
24368,11594,44,1,31.47
24369,11594,75,2,19.63
24370,11594,155,2,25.64
24371,11594,59,1,4.91
24372,11595,7,3,157.50
24373,11595,33,1,5.60
24374,11596,19,3,11.64
24375,11596,79,3,1773.91
24376,11597,53,3,13.60
24377,11597,34,1,9.56
24378,11598,144,2,52.01
24379,11599,167,2,30008.94
24380,11600,76,4,13.06
24381,11600,160,1,589.92
24382,11601,135,1,282.31
24383,11602,163,1,19.48
24384,11602,5,1,10.43
24385,11603,53,1,13.76
24386,11603,104,2,22.07
24387,11603,147,2,19.92
24388,11603,110,2,16.89
24389,11604,57,1,9.65
24390,11604,51,1,41.33
24391,11605,109,1,22.01
24392,11605,78,2,2139.60
24393,11606,135,2,287.74
24394,11607,151,1,8.47
24395,11608,100,1,152.65
24396,11608,75,1,18.08
24397,11609,151,1,8.61
24398,11610,183,1,30.71
24399,11610,189,1,34.42
24400,11610,166,1,37.60
24401,11610,155,2,25.07
24402,11611,115,1,17975.80
24403,11612,53,1,12.78
24404,11612,78,1,2038.87
24405,11613,23,1,3.18
24406,11613,147,1,19.93
24407,11614,42,1,2.92
24408,11615,76,1,12.66
24409,11615,14,1,520.57
24410,11616,155,1,24.52
24411,11616,53,1,13.73
24412,11617,167,2,28514.71
24413,11618,144,2,52.98
24414,11619,124,1,936.13
24415,11620,115,1,16984.83
24416,11620,35,1,3.10
24417,11620,51,1,41.37
24418,11620,157,1,21.07
24419,11621,187,2,58.46
24420,11621,124,1,966.07
24421,11621,170,1,36526.63
24422,11622,87,1,33.22
24423,11622,135,2,303.56
24424,11623,53,1,13.24
24425,11624,155,1,25.52
24426,11624,187,1,59.07
24427,11625,24,3,15.32
24428,11625,151,1,8.64
24429,11626,91,2,120.13
24430,11626,27,1,6.86
24431,11626,78,2,2040.19
24432,11626,151,2,8.19
24433,11627,64,1,16.51
24434,11627,42,1,2.87
24435,11627,147,1,19.93
24436,11628,151,2,8.31
24437,11629,155,2,25.55
24438,11630,157,1,21.30
24439,11630,51,1,41.68
24440,11630,50,2,10.79
24441,11631,52,1,29.30
24442,11631,36,2,22.16
24443,11632,42,3,2.88
24444,11632,23,2,3.17
24445,11632,186,2,83.02
24446,11632,4,2,13.45
24447,11633,137,1,20.44
24448,11634,54,1,10.36
24449,11634,49,1,6.39
24450,11634,153,1,12.87
24451,11634,120,2,10.26
24452,11635,107,1,47.47
24453,11635,87,1,32.43
24454,11635,15,1,880.41
24455,11636,155,1,24.79
24456,11637,1,2,11.20
24457,11637,165,3,29.97
24458,11638,155,1,24.83
24459,11638,170,1,35690.25
24460,11638,38,3,6.34
24461,11639,160,1,622.29
24462,11640,61,2,40.53
24463,11641,29,1,4.77
24464,11642,167,1,29447.75
24465,11642,155,1,25.15
24466,11642,53,2,13.73
24467,11643,131,1,305.35
24468,11643,118,1,9.58
24469,11644,32,1,3.91
24470,11645,53,1,12.95
24471,11646,131,1,317.94
24472,11646,90,1,87.23
24473,11646,95,1,8541.45
24474,11647,1,1,10.82
24475,11647,11,2,1841.57
24476,11647,151,1,8.58
24477,11647,113,1,4383.60
24478,11648,93,1,98.62
24479,11648,50,1,10.00
24480,11648,53,1,13.83
24481,11649,41,2,3.02
24482,11650,157,1,20.06
24483,11650,42,4,3.09
24484,11650,135,1,292.19
24485,11650,1,1,11.21
24486,11651,106,2,395.07
24487,11651,91,1,114.86
24488,11651,86,3,19.74
24489,11651,115,1,17943.00
24490,11652,20,1,4.64
24491,11653,155,1,24.15
24492,11653,40,2,4.39
24493,11654,32,2,3.89
24494,11655,53,2,12.97
24495,11656,23,1,3.10
24496,11656,148,1,11.22
24497,11656,85,1,38.26
24498,11657,153,1,12.80
24499,11658,157,2,20.30
24500,11658,16,2,3.04
24501,11658,139,2,28.47
24502,11658,53,1,13.13
24503,11659,109,2,20.49
24504,11660,187,1,55.54
24505,11661,1,1,10.65
24506,11661,187,1,58.58
24507,11662,144,1,51.40
24508,11662,135,1,287.97
24509,11663,157,1,20.97
24510,11663,42,2,2.98
24511,11664,135,1,283.03
24512,11664,93,1,106.06
24513,11665,135,3,282.59
24514,11665,95,1,9067.69
24515,11665,36,1,20.81
24516,11665,155,3,24.97
24517,11666,88,2,156.43
24518,11666,20,1,4.78
24519,11667,187,3,56.18
24520,11667,60,1,11.89
24521,11667,42,1,2.94
24522,11667,43,1,63.00
24523,11668,176,4,63.08
24524,11669,42,2,2.87
24525,11670,115,2,17382.12
24526,11671,32,2,3.90
24527,11672,105,1,98.65
24528,11672,57,1,9.84
24529,11673,51,1,41.73
24530,11673,144,1,53.83
24531,11674,157,2,21.56
24532,11674,53,2,13.27
24533,11674,166,1,39.65
24534,11674,155,1,24.93
24535,11675,157,1,20.66
24536,11676,53,1,12.70
24537,11676,183,1,29.94
24538,11677,128,1,174.56
24539,11678,115,1,18220.51
24540,11678,139,1,29.40
24541,11679,135,2,303.35
24542,11680,179,3,87.25
24543,11680,29,1,4.43
24544,11680,1,1,10.58
24545,11680,50,2,10.62
24546,11680,88,1,162.86
24547,11681,157,2,20.63
24548,11681,187,3,58.92
24549,11682,53,2,13.25
24550,11682,144,1,54.32
24551,11683,115,2,17486.43
24552,11684,144,1,53.09
24553,11684,151,2,8.29
24554,11685,20,1,4.62
24555,11685,151,1,8.49
24556,11685,144,2,51.26
24557,11686,157,1,20.20
24558,11686,151,2,7.98
24559,11687,42,1,2.99
24560,11687,115,2,17114.20
24561,11688,148,1,11.35
24562,11689,18,3,9.82
24563,11689,1,3,11.11
24564,11689,53,2,13.60
24565,11689,144,1,53.64
24566,11689,167,2,30454.69
24567,11690,145,4,32.95
24568,11691,155,1,25.42
24569,11691,54,3,10.09
24570,11692,170,3,35382.50
24571,11692,158,1,24.79
24572,11693,51,1,41.67
24573,11693,126,1,398.68
24574,11694,123,2,1242.38
24575,11694,18,1,9.76
24576,11695,40,3,4.24
24577,11695,1,1,10.67
24578,11696,105,1,99.01
24579,11697,1,1,10.78
24580,11698,144,2,50.49
24581,11698,33,1,5.19
24582,11698,135,1,291.47
24583,11698,121,1,216.68
24584,11699,44,2,30.05
24585,11700,99,2,121.91
24586,11701,84,1,28.51
24587,11701,50,2,10.46
24588,11702,112,1,504.99
24589,11702,167,2,28760.51
24590,11702,48,1,8.53
24591,11703,160,1,628.02
24592,11704,106,1,404.07
24593,11704,181,1,211.56
24594,11705,156,1,35.91
24595,11706,95,1,9078.58
24596,11707,21,1,2.88
24597,11707,49,1,6.81
24598,11707,144,1,51.32
24599,11707,115,1,17733.62
24600,11707,140,2,15.17
24601,11708,187,2,57.97
24602,11709,167,1,28781.56
24603,11710,3,1,15.26
24604,11711,42,1,3.09
24605,11711,68,1,24.98
24606,11712,184,1,19.31
24607,11713,34,1,9.60
24608,11714,26,2,2.98
24609,11714,42,1,3.01
24610,11715,66,2,102.38
24611,11715,128,1,177.98
24612,11715,147,2,19.18
24613,11715,1,2,10.56
24614,11716,165,2,27.84
24615,11716,107,1,48.05
24616,11716,50,1,10.55
24617,11717,157,1,19.88
24618,11718,117,1,7662.75
24619,11718,10,2,74.69
24620,11718,24,1,15.05
24621,11719,2,1,19.30
24622,11720,167,2,30413.05
24623,11720,33,1,5.26
24624,11721,50,1,10.21
24625,11721,155,3,25.82
24626,11722,67,3,15.67
24627,11722,141,1,44.35
24628,11723,151,2,8.46
24629,11723,5,2,10.32
24630,11723,102,2,93.08
24631,11723,1,1,11.23
24632,11723,125,1,248.90
24633,11724,167,2,28433.17
24634,11724,41,2,3.06
24635,11724,32,1,3.84
24636,11725,157,1,21.45
24637,11726,69,1,4.24
24638,11727,144,1,51.38
24639,11727,53,3,13.06
24640,11727,42,1,2.95
24641,11728,142,2,13.52
24642,11729,42,1,3.12
24643,11729,144,1,49.80
24644,11730,167,2,30692.38
24645,11730,192,1,11199.74
24646,11731,1,3,10.67
24647,11731,41,3,2.95
24648,11731,157,1,21.61
24649,11731,124,2,930.93
24650,11732,118,4,9.60
24651,11733,179,1,80.90
24652,11733,1,3,10.94
24653,11733,57,1,10.28
24654,11734,150,1,30.16
24655,11735,35,1,3.05
24656,11735,53,2,13.24
24657,11736,115,1,17300.85
24658,11736,170,1,37940.50
24659,11737,171,2,37866.23
24660,11737,155,1,24.33
24661,11738,189,1,33.88
24662,11738,1,1,10.74
24663,11738,52,1,30.48
24664,11739,131,1,320.74
24665,11739,155,2,25.23
24666,11740,187,3,59.63
24667,11741,113,1,4196.27
24668,11741,136,3,540.29
24669,11741,53,1,13.51
24670,11741,170,1,35944.93
24671,11741,99,2,119.77
24672,11742,37,1,3.04
24673,11743,76,1,12.26
24674,11743,71,1,41.18
24675,11744,148,3,10.76
24676,11745,151,3,8.61
24677,11746,166,1,38.75
24678,11746,24,2,15.14
24679,11746,95,1,8825.68
24680,11746,36,1,21.64
24681,11747,108,2,33.08
24682,11748,106,1,388.73
24683,11748,34,3,9.67
24684,11749,131,2,309.90
24685,11749,126,1,404.00
24686,11750,42,4,3.04
24687,11750,66,1,100.58
24688,11750,127,1,296.11
24689,11751,7,2,146.90
24690,11751,161,1,329.22
24691,11751,69,1,4.11
24692,11752,165,1,29.38
24693,11753,168,1,37391.29
24694,11753,141,1,42.30
24695,11754,131,1,316.19
24696,11754,53,2,12.81
24697,11755,75,2,18.63
24698,11755,157,2,20.06
24699,11755,18,1,10.01
24700,11755,91,1,114.13
24701,11755,155,1,25.72
24702,11756,42,1,3.03
24703,11756,147,4,19.98
24704,11757,157,2,21.47
24705,11758,115,1,17230.27
24706,11758,151,1,8.40
24707,11759,55,2,7.90
24708,11759,151,2,8.20
24709,11760,167,1,29779.53
24710,11761,187,1,59.67
24711,11762,118,1,10.07
24712,11763,7,1,145.71
24713,11763,41,1,3.03
24714,11764,103,1,111.19
24715,11765,167,1,30787.05
24716,11766,144,3,50.46
24717,11767,1,1,10.69
24718,11768,177,1,127.12
24719,11768,42,1,3.14
24720,11768,131,1,303.82
24721,11769,178,2,93.21
24722,11770,117,1,7638.16
24723,11770,167,1,28592.14
24724,11771,51,1,43.49
24725,11771,53,3,13.16
24726,11771,170,4,37552.08
24727,11771,131,1,314.00
24728,11772,115,2,16761.59
24729,11773,55,3,7.91
24730,11773,151,2,8.61
24731,11773,64,1,16.39
24732,11774,148,3,10.94
24733,11775,155,3,24.98
24734,11776,93,1,103.62
24735,11776,42,1,3.06
24736,11777,3,1,15.76
24737,11778,96,1,14200.51
24738,11779,81,3,1206.76
24739,11779,131,1,296.62
24740,11780,95,1,8726.64
24741,11780,165,1,29.41
24742,11781,61,2,41.15
24743,11781,34,1,9.04
24744,11782,13,4,289.10
24745,11783,147,2,19.97
24746,11783,51,1,42.20
24747,11783,101,2,547.15
24748,11784,162,1,34.57
24749,11784,30,1,3.05
24750,11784,95,1,9111.98
24751,11785,54,1,10.14
24752,11786,125,2,243.90
24753,11787,180,1,51.31
24754,11788,29,2,4.79
24755,11789,187,1,56.47
24756,11789,53,3,13.43
24757,11790,119,4,14.69
24758,11791,55,1,7.50
24759,11791,156,3,35.10
24760,11792,123,1,1244.37
24761,11792,151,1,8.55
24762,11792,153,2,13.24
24763,11792,26,2,2.93
24764,11793,131,3,320.21
24765,11794,42,1,2.97
24766,11794,140,1,14.97
24767,11794,52,2,30.39
24768,11794,95,1,8671.85
24769,11795,32,2,4.03
24770,11795,157,1,21.68
24771,11795,47,1,48.38
24772,11796,151,2,8.21
24773,11796,90,3,87.01
24774,11797,41,1,3.14
24775,11797,1,1,10.66
24776,11798,176,1,60.73
24777,11798,42,1,3.05
24778,11799,35,2,3.01
24779,11800,42,1,2.95
24780,11800,24,1,15.17
24781,11801,151,2,8.36
24782,11802,155,1,25.22
24783,11802,151,2,8.41
24784,11803,89,1,78.00
24785,11804,151,2,8.31
24786,11804,7,1,152.18
24787,11805,58,1,4.34
24788,11805,155,1,23.86
24789,11805,157,1,20.45
24790,11806,41,1,3.00
24791,11806,167,1,28209.79
24792,11806,112,1,503.90
24793,11806,135,1,296.30
24794,11807,187,4,59.96
24795,11807,7,2,147.31
24796,11807,167,1,30571.33
24797,11807,80,1,1457.15
24798,11807,59,2,4.97
24799,11808,174,1,681.99
24800,11808,171,1,37245.23
24801,11808,58,1,4.45
24802,11808,5,2,10.40
24803,11809,155,1,23.90
24804,11809,24,2,14.36
24805,11809,101,1,547.91
24806,11809,35,2,3.11
24807,11809,170,1,35836.18
24808,11810,131,1,311.45
24809,11810,42,1,3.11
24810,11811,50,1,10.27
24811,11812,131,2,321.50
24812,11813,161,1,352.05
24813,11814,57,2,10.44
24814,11815,57,1,9.71
24815,11815,187,1,57.98
24816,11815,22,1,12.13
24817,11815,148,1,11.07
24818,11816,151,1,8.23
24819,11816,155,1,25.72
24820,11817,8,4,87.39
24821,11817,155,1,24.81
24822,11818,64,2,16.80
24823,11818,42,2,3.10
24824,11818,135,2,303.43
24825,11818,102,1,93.27
24826,11819,42,2,2.90
24827,11819,111,1,14.87
24828,11820,95,1,8918.47
24829,11820,50,1,10.36
24830,11821,141,1,43.67
24831,11822,101,1,523.71
24832,11822,53,1,13.25
24833,11822,18,4,10.17
24834,11822,50,1,10.25
24835,11823,151,2,8.29
24836,11824,155,1,24.97
24837,11824,150,1,30.66
24838,11825,158,1,26.22
24839,11825,176,1,61.10
24840,11826,98,3,14847.90
24841,11827,34,2,9.30
24842,11827,151,2,7.93
24843,11827,42,1,2.97
24844,11828,4,1,13.62
24845,11829,113,1,4286.10
24846,11830,3,1,15.91
24847,11831,159,1,505.78
24848,11831,157,1,20.44
24849,11831,151,2,7.94
24850,11832,170,2,36845.28
24851,11832,191,2,17124.62
24852,11832,40,1,4.31
24853,11832,4,2,13.65
24854,11833,129,1,335.93
24855,11834,125,3,246.94
24856,11834,42,1,3.03
24857,11834,185,2,20.56
24858,11835,135,3,303.42
24859,11835,1,1,11.34
24860,11836,149,3,52.29
24861,11837,41,2,2.91
24862,11837,51,1,40.66
24863,11838,131,3,301.96
24864,11838,118,1,9.98
24865,11839,159,1,515.45
24866,11839,1,4,11.13
24867,11839,67,1,16.59
24868,11839,12,4,2703.27
24869,11840,1,1,10.67
24870,11841,22,1,12.27
24871,11841,137,2,19.87
24872,11842,51,1,42.64
24873,11842,71,2,38.87
24874,11843,188,1,31.07
24875,11843,155,2,23.70
24876,11843,53,2,12.80
24877,11844,103,1,111.94
24878,11845,123,3,1277.50
24879,11845,100,2,150.46
24880,11845,157,2,20.54
24881,11845,35,1,3.10
24882,11846,34,1,9.24
24883,11846,51,3,40.28
24884,11847,160,2,622.09
24885,11847,50,1,10.49
24886,11847,171,2,36510.90
24887,11848,104,1,22.30
24888,11848,193,1,837.14
24889,11849,101,2,521.47
24890,11850,64,2,16.84
24891,11850,183,1,29.79
24892,11851,155,1,24.39
24893,11851,142,2,13.87
24894,11851,95,1,8768.83
24895,11852,189,1,34.31
24896,11853,85,1,38.05
24897,11853,136,1,557.07
24898,11854,1,1,11.10
24899,11855,131,1,323.19
24900,11855,155,1,25.43
24901,11856,115,2,17122.29
24902,11856,10,3,78.41
24903,11857,56,1,53.37
24904,11857,115,3,18030.05
24905,11858,144,1,52.27
24906,11858,50,2,10.11
24907,11858,53,1,12.70
24908,11858,151,2,8.01
24909,11858,187,2,56.95
24910,11859,53,1,13.17
24911,11859,94,1,1627.14
24912,11859,115,2,18006.32
24913,11859,75,1,18.10
24914,11860,131,1,313.72
24915,11860,53,1,13.25
24916,11860,187,2,55.92
24917,11860,2,2,19.43
24918,11861,144,4,52.41
24919,11861,126,2,424.27
24920,11861,107,1,48.69
24921,11862,75,2,18.78
24922,11863,155,3,23.72
24923,11863,42,2,2.95
24924,11863,151,2,8.32
24925,11863,167,1,29922.42
24926,11864,66,1,105.69
24927,11865,92,1,122.52
24928,11865,151,1,8.20
24929,11865,7,1,146.58
24930,11866,1,2,11.52
24931,11866,7,2,153.74
24932,11867,170,2,37676.58
24933,11867,41,1,2.96
24934,11867,151,1,8.35
24935,11868,102,2,93.00
24936,11868,187,2,58.72
24937,11869,183,1,30.42
24938,11870,155,1,25.04
24939,11870,167,1,28193.51
24940,11870,42,1,3.11
24941,11871,42,2,3.03
24942,11872,115,3,17954.01
24943,11872,24,2,15.26
24944,11873,51,1,42.30
24945,11873,7,1,156.23
24946,11873,48,2,8.27
24947,11873,45,1,38.18
24948,11874,120,2,9.89
24949,11875,155,4,24.39
24950,11875,42,1,3.03
24951,11875,161,1,338.98
24952,11875,151,1,8.24
24953,11876,50,2,10.88
24954,11877,91,1,119.18
24955,11877,167,1,30572.76
24956,11878,1,1,10.80
24957,11878,56,2,56.18
24958,11879,155,1,25.71
24959,11880,53,5,12.83
24960,11880,36,1,21.24
24961,11880,149,1,52.45
